Fecha;Año;Ciudad;Nombre;Apellido;Género;Producto
2021-10-22;2021;Medellin;Victoria;Cabeza;Femenino;Completo
2021-10-22;2021;Caldas;Edgardo;Almazán;Masculino;Variado
2021-10-22;2021;San Antonio de Prado;Odalis;Pavón;Femenino;Variado
2021-10-22;2021;Bello;Ramona;Lledó;Femenino;Tradicional
2021-10-22;2021;Sabaneta;Sarita;Sancho;Femenino;Fuerte
2021-10-22;2021;Copacabana;Aitor;Barco;Masculino;Choco box
2021-10-22;2021;Copacabana;María Luisa;Juan;Femenino;Waffle
2021-10-22;2021;Medellin;Natalio;Elías;Masculino;Sánduche
2021-10-22;2021;San Antonio de Prado;Liliana;Alegria;Femenino;Sánduche
2021-10-22;2021;Bello;José Mari;Grau;Masculino;Virtuosa
2021-10-22;2021;Copacabana;Teófilo;Goñi;Masculino;Liviano
2021-10-22;2021;Sabaneta;Martirio;Pareja;Femenino;Choco box
2021-10-22;2021;La Estrella;Calixta;Montesinos;Femenino;Fuerte
2021-10-22;2021;Caldas;María Del Carmen;Alcaraz;Femenino;Sánduche
2021-10-22;2021;Envigado;Dani;Mínguez;Masculino;Premium
2021-10-22;2021;Itagui;Natalia;Hernandez;Femenino;Sánduche
2021-10-22;2021;Itagui;Ruben;Abascal;Masculino;Sánduche
2021-10-22;2021;Medellin;Marisela;Chamorro;Femenino;Cerv box
2021-10-22;2021;Itagui;Débora;Pozo;Femenino;Variado
2021-10-22;2021;Medellin;Lucio;Gomila;Masculino;Liviano
2021-10-22;2021;Itagui;Danilo;Bartolomé;Masculino;Fuerte
2021-10-22;2021;Sabaneta;Nieves;Garriga;Femenino;Sánduche
2021-10-22;2021;Medellin;Jimena;Iriarte;Femenino;Choco box
2021-10-22;2021;Medellin;Marita;Marin;Femenino;Completo
2021-10-22;2021;Envigado;Sebastian;Castillo;Masculino;Premium
2021-10-22;2021;Itagui;Delfina;Baeza;Femenino;Liviano
2021-10-22;2021;Bello;Edu;Almazán;Masculino;Liviano
2021-10-22;2021;Bello;Lola;Tomé;Femenino;Variado
2021-10-22;2021;La Estrella;Pili;Benavides;Femenino;Premium
2021-10-22;2021;Sabaneta;Ámbar;Quero;Femenino;Super Box
2021-10-22;2021;Envigado;Casemiro;Menéndez;Masculino;Waffle
2021-10-22;2021;Envigado;Raúl;Catalá;Masculino;Variado
2021-10-22;2021;Itagui;Montserrat;Llobet;Femenino;Bizcopizza
2021-10-22;2021;Envigado;Francisca;Sanjuan;Femenino;Completo
2021-10-22;2021;Itagui;Cebrián;Gomez;Masculino;Bizcopizza
2021-10-22;2021;La Estrella;Nydia;Antón;Femenino;Completo
2021-10-22;2021;Sabaneta;Ana Sofía;Pomares;Femenino;Virtuosa
2021-10-22;2021;Bello;Blanca;Cerro;Femenino;Virtuosa
2021-10-22;2021;Medellin;Jordi;Tello;Masculino;Mini gomas
2021-10-22;2021;Bello;Manu;Noriega;Femenino;Waffle
2021-10-22;2021;Medellin;Elías;Rozas;Masculino;Sánduche
2021-10-22;2021;Itagui;Bernarda;Galván;Femenino;Fuerte
2021-10-22;2021;Bello;Chus;Gaya;Femenino;Mecatera
2021-10-22;2021;Copacabana;Vicenta;Pozo;Femenino;Sánduche
2021-10-22;2021;Medellin;Merche;Pomares;Femenino;Virtuosa
2021-10-22;2021;Bello;Silvia;Giralt;Femenino;Kit de emergencia
2021-10-22;2021;Medellin;Lorena;Jordá;Femenino;Bizcopizza
2021-10-22;2021;Caldas;Francisca;Tena;Femenino;Fuerte
2021-10-22;2021;Copacabana;Trinidad;Avilés;Masculino;Waffle
2021-10-22;2021;Medellin;Adriana;Higueras;Femenino;Tradicional
2021-10-22;2021;Medellin;Rosa María;Serrano;Femenino;Fuerte
2021-10-22;2021;Bello;Wilfredo;Ballesteros;Masculino;Variado
2021-10-22;2021;Medellin;Inmaculada;Guitart;Femenino;Waffle
2021-10-22;2021;Sabaneta;Francisca;Granados;Femenino;Completo
2021-10-22;2021;Medellin;Macaria;Comas;Femenino;Variado
2021-10-22;2021;Caldas;Soledad;Delgado;Femenino;Virtuosa
2021-10-22;2021;Bello;Mariana;Serra;Femenino;Premium
2021-10-22;2021;Medellin;Jenny;Barranco;Femenino;Cerv box
2021-10-22;2021;La Estrella;Eloísa;Paredes;Femenino;Tradicional
2021-10-22;2021;Medellin;Pastora;Saez;Femenino;Bizcopizza
2021-10-22;2021;Caldas;Alexandra;Ángel;Femenino;Bizcopizza
2021-10-22;2021;Bello;Maximiliano;Castejón;Masculino;Variado
2021-10-22;2021;Itagui;Julieta;Leon;Femenino;Mini gomas
2021-10-22;2021;La Estrella;Merche;Lamas;Femenino;Variado
2021-10-22;2021;Medellin;Martin;Escrivá;Masculino;Bizcopizza
2021-10-22;2021;Medellin;José Antonio;Planas;Masculino;Liviano
2021-10-22;2021;Copacabana;Georgina;Alegria;Femenino;Completo
2021-10-22;2021;Medellin;Perlita;Bru;Femenino;Completo
2021-10-22;2021;Bello;Ambrosio;Bayo;Masculino;Cerv box
2021-10-22;2021;Sabaneta;Jennifer;Lozano;Femenino;Completo
2021-10-22;2021;Bello;José Manuel;Llanos;Masculino;Cerv box
2021-10-22;2021;Medellin;África;Bellido;Femenino;Mini gomas
2021-10-22;2021;Itagui;Íngrid;Ariño;Femenino;Kit de emergencia
2021-10-22;2021;Medellin;Porfirio;Solana;Masculino;Sánduche
2021-10-22;2021;Sabaneta;Cosme;García;Masculino;Variado
2021-10-22;2021;Medellin;Amor;Oliver;Femenino;Sánduche
2021-10-22;2021;Bello;Cornelio;Vidal;Masculino;Virtuosa
2021-10-22;2021;Medellin;Benito;Sastre;Masculino;Sánduche
2021-10-22;2021;Envigado;María Belén;Núñez;Femenino;Bandeja fresas
2021-10-22;2021;Bello;Tomasa;Pujol;Femenino;V gomas
2021-10-22;2021;Medellin;Leonor;Román;Femenino;Choco box
2021-10-22;2021;Medellin;Román;Piña;Masculino;V gomas
2021-10-22;2021;Sabaneta;José;Marín;Masculino;Bizcopizza
2021-10-22;2021;San Antonio de Prado;Faustino;Matas;Masculino;Completo
2021-10-22;2021;Caldas;Isabela;Gaya;Femenino;Bizcopizza
2021-10-22;2021;Medellin;Pepe;Bauzà;Masculino;Sánduche
2021-10-22;2021;Envigado;Irene;Millán;Femenino;Virtuosa
2021-10-22;2021;Medellin;Ligia;Ramón;Femenino;Variado
2021-10-22;2021;La Estrella;Mar;Puga;Femenino;Sánduche
2021-10-22;2021;Medellin;Manola;Paz;Femenino;Virtuosa
2021-10-22;2021;Envigado;Efraín;Carretero;Masculino;Virtuosa
2021-10-22;2021;Sabaneta;Encarnacion;Manzano;Femenino;Bizcopizza
2021-10-22;2021;Itagui;Lázaro;Casanova;Masculino;Mini gomas
2021-10-22;2021;Medellin;Luisa;Prada;Femenino;Tradicional
2021-10-22;2021;Medellin;Casandra;Alarcón;Femenino;Sánduche
2021-10-22;2021;Caldas;Carolina;Badía;Femenino;Waffle
2021-10-22;2021;Bello;Gabriela;Mateu;Femenino;Bizcopizza
2021-10-22;2021;Medellin;Juan José;Hidalgo;Masculino;Choco candy
2021-10-22;2021;Copacabana;Jesús;Fuentes;Masculino;Completo
2021-10-22;2021;Sabaneta;Felicia;Vila;Femenino;Liviano
2021-10-22;2021;Envigado;Felicia;Gallart;Femenino;Virtuosa
2021-10-22;2021;La Estrella;Tania;Espinosa;Femenino;Super Box
2021-10-22;2021;Envigado;Clotilde;Nebot;Femenino;Variado
2021-10-22;2021;Sabaneta;Viviana;Pintor;Femenino;Bizcopizza
2021-10-22;2021;Copacabana;Marino;Cal;Masculino;Bizcopizza
2021-10-22;2021;Sabaneta;Marcia;Francisco;Femenino;Premium
2021-10-22;2021;Medellin;Raquel;Bilbao;Femenino;Premium
2021-10-22;2021;Sabaneta;Raquel;Melero;Femenino;Bizcopizza
2021-10-22;2021;Sabaneta;Marco;Campoy;Masculino;Sánduche
2021-10-22;2021;La Estrella;Tere;Rivas;Femenino;Variado
2021-10-22;2021;Itagui;Luz;Torres;Femenino;Choco candy
2021-10-22;2021;Copacabana;Lina;Ayala;Femenino;Variado
2021-10-22;2021;Copacabana;Alicia;Páez;Femenino;Bandeja frutas
2021-10-22;2021;Medellin;Bárbara;Ros;Femenino;Variado
2021-10-22;2021;Copacabana;Bernardino;Orozco;Masculino;Variado
2021-10-22;2021;San Antonio de Prado;Paloma;Fuster;Femenino;Variado
2021-10-22;2021;Envigado;Gaspar;Palomo;Masculino;Kit de emergencia
2021-10-22;2021;Sabaneta;Feliciana;Malo;Femenino;Liviano
2021-10-22;2021;San Antonio de Prado;Emelina;Arcos;Femenino;Sánduche
2021-10-22;2021;Medellin;Mercedes;Agustín;Femenino;Sánduche
2021-10-22;2021;Caldas;Eulalia;Paredes;Femenino;Completo
2021-10-22;2021;Itagui;Gervasio;Esteban;Masculino;Sánduche
2021-10-22;2021;Bello;Rosendo;Benet;Masculino;Completo
2021-10-22;2021;Copacabana;Macaria;Chaves;Femenino;Virtuosa
2021-10-22;2021;La Estrella;Marita;Vendrell;Femenino;Waffle
2021-10-22;2021;Bello;Yésica;Piñeiro;Femenino;Fuerte
2021-10-22;2021;San Antonio de Prado;Rosalva;Padilla;Femenino;Liviano
2021-10-22;2021;Itagui;Fabricio;Gelabert;Masculino;Cupcakes
2021-10-22;2021;Sabaneta;Vicente;Canet;Masculino;Completo
2021-10-22;2021;San Antonio de Prado;Jimena;Moreno;Femenino;Bizcopizza
2021-10-22;2021;Caldas;Paola;Serra;Femenino;Virtuosa
2021-10-22;2021;La Estrella;Carla;Sánchez;Femenino;Waffle
2021-10-22;2021;Medellin;Jose Ramón;Peralta;Masculino;Sánduche
2021-10-22;2021;Bello;Jordana;Prieto;Femenino;Virtuosa
2021-10-22;2021;Bello;Marisa;Benitez;Femenino;Completo
2021-10-22;2021;Medellin;Nicodemo;Méndez;Masculino;Waffle
2021-10-22;2021;Bello;Amparo;Chico;Femenino;Waffle
2021-10-22;2021;Medellin;Cosme;Seguí;Masculino;Bizcopizza
2021-10-22;2021;Bello;Adelina;Alsina;Femenino;Virtuosa
2021-10-22;2021;Medellin;Emelina;Cañellas;Femenino;Virtuosa
2021-10-22;2021;Medellin;Azucena;Casas;Femenino;Cerv box
2021-10-22;2021;Sabaneta;Dulce;Vallés;Femenino;Mini gomas
2021-10-22;2021;Caldas;Magdalena;Balaguer;Femenino;Variado
2021-10-22;2021;Medellin;Jeremías;Amador;Masculino;Sánduche
2021-10-22;2021;Bello;Alejo;Reyes;Masculino;Virtuosa
2021-10-22;2021;Bello;Carmela;Daza;Femenino;Tradicional
2021-10-22;2021;La Estrella;Ana Sofía;Guzman;Femenino;Sánduche
2021-10-22;2021;Sabaneta;Custodia;Murillo;Femenino;Variado
2021-10-22;2021;Medellin;Delfina;Julián;Femenino;Liviano
2021-10-22;2021;Itagui;Nazaret;Guillén;Masculino;Sánduche
2021-10-22;2021;Bello;Virgilio;Llorente;Masculino;Fuerte
2021-10-22;2021;San Antonio de Prado;Daniel;Rivero;Masculino;Completo
2021-10-22;2021;Envigado;Horacio;Solís;Masculino;Mini gomas
2021-10-22;2021;Envigado;Julie;Falcó;Femenino;Variado
2021-10-22;2021;Medellin;Pía;Luque;Femenino;Waffle
2021-10-22;2021;Medellin;María Luisa;Espada;Femenino;Virtuosa
2021-10-22;2021;Medellin;Apolonia;Planas;Femenino;Mecatera
2021-10-22;2021;Envigado;Aurora;Dominguez;Femenino;Sánduche
2021-10-22;2021;Itagui;Seve;Pereira;Masculino;Bandeja fresas
2021-10-22;2021;La Estrella;Nazaret;Pacheco;Femenino;Premium
2021-10-22;2021;La Estrella;Mariana;Asenjo;Femenino;Cupcakes
2021-11-21;2021;Medellin;Estefanía;Duran;Femenino;Sánduche
2021-11-21;2021;Medellin;Albina;Taboada;Femenino;Choco candy
2021-11-21;2021;Itagui;Juan Bautista;Méndez;Masculino;Sánduche
2021-11-21;2021;Medellin;Eva;Salazar;Femenino;V fresas
2021-11-21;2021;San Antonio de Prado;Blanca;Campillo;Femenino;Bizcopizza
2021-11-21;2021;Itagui;Daniela;Hierro;Femenino;Waffle
2021-11-21;2021;Medellin;Fabricio;Rosado;Masculino;Virtuosa
2021-11-21;2021;Itagui;Heraclio;Huguet;Masculino;Sánduche
2021-11-21;2021;Medellin;Modesta;Andrés;Femenino;V gomas
2021-11-21;2021;Bello;Carmelita;Anglada;Femenino;Sánduche
2021-11-21;2021;Envigado;Genoveva;Rivas;Femenino;Completo
2021-11-21;2021;Bello;Román;Piña;Masculino;Cupcakes
2021-11-21;2021;Medellin;Antonio;Casals;Masculino;Bizcopizza
2021-11-21;2021;Caldas;Claudia;Daza;Femenino;Variado
2021-11-21;2021;Sabaneta;Brunilda;Olivé;Femenino;Virtuosa
2021-11-21;2021;Bello;Ámbar;Sáenz;Femenino;Liviano
2021-11-21;2021;La Estrella;Manola;Verdugo;Femenino;Sánduche
2021-11-21;2021;Medellin;Coral;Páez;Femenino;Sánduche
2021-11-21;2021;Sabaneta;Amor;Gallardo;Masculino;Cupcakes
2021-11-21;2021;Sabaneta;Domitila;Montaña;Femenino;Premium
2021-11-21;2021;Medellin;Jimena;Plana;Femenino;Bizcopizza
2021-11-21;2021;Envigado;Anna;Parra;Femenino;Super Box
2021-11-21;2021;Itagui;Fátima;Villalba;Femenino;Variado
2021-11-21;2021;Copacabana;Roldán;Miguel;Masculino;Bizcopizza
2021-11-21;2021;San Antonio de Prado;Jose Luis;Tello;Masculino;Choco candy
2021-11-21;2021;Sabaneta;Marcelino;Fábregas;Masculino;Premium
2021-11-21;2021;Medellin;Cecilia;Rodriguez;Femenino;Waffle
2021-11-21;2021;Medellin;Florinda;Exposito;Femenino;Sánduche
2021-11-21;2021;Bello;Remedios;Pastor;Femenino;Virtuosa
2021-11-21;2021;Bello;Roque;Bautista;Masculino;Sánduche
2021-11-21;2021;Medellin;Soraya;Castejón;Femenino;Completo
2021-11-21;2021;Medellin;Albina;Vara;Femenino;Bizcopizza
2021-11-21;2021;Caldas;Rufino;Ruiz;Masculino;Waffle
2021-11-21;2021;Bello;Dora;Segura;Femenino;Premium
2021-11-21;2021;La Estrella;Cándido;Hernandez;Masculino;Completo
2021-11-21;2021;Medellin;Miguel Ángel;Iglesia;Masculino;Tradicional
2021-11-21;2021;Medellin;Hilario;Bilbao;Masculino;Premium
2021-11-21;2021;Medellin;Chus;Montaña;Masculino;Sánduche
2021-11-21;2021;Medellin;Aura;Nicolau;Femenino;Bizcopizza
2021-11-21;2021;Itagui;Regina;Quirós;Femenino;Variado
2021-11-21;2021;Bello;Mohamed;Olmedo;Masculino;Premium
2021-11-21;2021;Envigado;Jimena;Pedrosa;Femenino;Sánduche
2021-11-21;2021;Itagui;Domitila;Salamanca;Femenino;V gomas
2021-11-21;2021;Medellin;Esmeralda;Carmona;Femenino;Sánduche
2021-11-21;2021;Medellin;Clímaco;Zapata;Masculino;Liviano
2021-11-21;2021;Medellin;Pepita;Gibert;Femenino;Liviano
2021-11-21;2021;Bello;Eloy;Sans;Masculino;Choco candy
2021-11-21;2021;San Antonio de Prado;Aarón;Carreño;Masculino;Liviano
2021-11-21;2021;Medellin;Delia;Losa;Femenino;Virtuosa
2021-11-21;2021;Bello;Fátima;Gonzalo;Femenino;Completo
2021-11-21;2021;Medellin;Mar;Montenegro;Femenino;Liviano
2021-11-21;2021;San Antonio de Prado;Leire;Sales;Femenino;Fuerte
2021-11-21;2021;Bello;Ruben;Larrea;Masculino;Sánduche
2021-11-21;2021;La Estrella;Clotilde;Criado;Femenino;Completo
2021-11-21;2021;Itagui;Plácido;Gallart;Masculino;Liviano
2021-11-21;2021;Envigado;Efraín;Ibarra;Masculino;Variado
2021-11-21;2021;Medellin;Pacífica;Araujo;Femenino;Variado
2021-11-21;2021;Envigado;Ciriaco;Leiva;Masculino;Bizcopizza
2021-11-21;2021;Medellin;Bernarda;Mayo;Femenino;Super Box
2021-11-21;2021;Medellin;Aránzazu;Jover;Femenino;Sánduche
2021-11-21;2021;Sabaneta;Georgina;Pomares;Femenino;Virtuosa
2021-11-21;2021;San Antonio de Prado;Isabela;Mas;Femenino;Virtuosa
2021-11-21;2021;Bello;Dulce;Ramón;Femenino;Waffle
2021-11-21;2021;Copacabana;Águeda;Cuervo;Femenino;Virtuosa
2021-11-21;2021;Itagui;Abilio;Guitart;Masculino;Virtuosa
2021-11-21;2021;Sabaneta;Nieves;Pallarès;Femenino;Bizcopizza
2021-11-21;2021;Medellin;Ileana;Campillo;Femenino;Completo
2021-11-21;2021;Medellin;Carmen;Ayuso;Femenino;Bizcopizza
2021-11-21;2021;Bello;Milagros;Luna;Femenino;Liviano
2021-11-21;2021;Medellin;Reyes;Moreno;Femenino;Bizcopizza
2021-11-21;2021;Caldas;Sandra;Grande;Femenino;Premium
2021-11-21;2021;Envigado;Raúl;Cerro;Masculino;Sánduche
2021-11-21;2021;La Estrella;Maribel;Lobo;Femenino;Sánduche
2021-11-21;2021;Copacabana;Roldán;Juan;Masculino;Variado
2021-11-21;2021;Bello;Lupe;Sastre;Masculino;Variado
2021-11-21;2021;Sabaneta;Matilde;Piñeiro;Femenino;Sánduche
2021-11-21;2021;Bello;Ofelia;Moreno;Femenino;Variado
2021-11-21;2021;Sabaneta;Hilda;Moliner;Femenino;Tradicional
2021-11-21;2021;Envigado;Chucho;Somoza;Masculino;V gomas
2021-11-21;2021;Sabaneta;Montserrat;Jara;Femenino;Sánduche
2021-11-21;2021;Bello;Glauco;Benito;Masculino;Super Box
2021-11-21;2021;Itagui;Serafina;Bartolomé;Femenino;Bizcopizza
2021-11-21;2021;Medellin;Ciriaco;Azcona;Masculino;Virtuosa
2021-11-21;2021;Envigado;Pascuala;Mata;Femenino;Virtuosa
2021-11-21;2021;Bello;Lilia;Pons;Femenino;Premium
2021-11-21;2021;Medellin;Custodia;Sosa;Femenino;Cerv box
2021-11-21;2021;Bello;Juana;Casal;Femenino;Bizcopizza
2021-11-21;2021;Envigado;Rosenda;Páez;Femenino;Bizcopizza
2021-11-21;2021;Bello;Baudelio;Oliver;Masculino;Bandeja fresas
2021-11-21;2021;Envigado;José Luis;Gálvez;Masculino;Sánduche
2021-11-21;2021;Medellin;Salvador;Meléndez;Masculino;Waffle
2021-11-21;2021;Caldas;Carmela;Villalonga;Femenino;V gomas
2021-11-21;2021;San Antonio de Prado;Arsenio;Barros;Masculino;Sánduche
2021-11-21;2021;Bello;María Teresa;Piñol;Femenino;Variado
2021-11-21;2021;Medellin;Benigna;Tenorio;Femenino;Completo
2021-11-21;2021;Medellin;María Teresa;Cabeza;Femenino;Virtuosa
2021-11-21;2021;San Antonio de Prado;Lupita;Arteaga;Femenino;Sánduche
2021-11-21;2021;Bello;Mariana;Franco;Femenino;Kit de emergencia
2021-11-21;2021;Medellin;Remedios;Anaya;Femenino;Sánduche
2021-11-21;2021;Bello;Eva María;Sáenz;Femenino;Variado
2021-11-21;2021;Sabaneta;Cruz;Sanmiguel;Femenino;Completo
2021-11-21;2021;Itagui;Feliciana;Hernández;Femenino;Completo
2021-11-21;2021;Medellin;Noemí;Vázquez;Femenino;Sánduche
2021-11-21;2021;San Antonio de Prado;Lina;Tejedor;Femenino;Completo
2021-11-21;2021;Medellin;Victor;Roca;Masculino;Fuerte
2021-11-21;2021;Copacabana;Samuel;Tirado;Masculino;Fuerte
2021-11-21;2021;San Antonio de Prado;Porfirio;Teruel;Masculino;Virtuosa
2021-11-21;2021;Medellin;Teófilo;Sáez;Masculino;Waffle
2021-11-21;2021;Medellin;Ricarda;Narváez;Femenino;Completo
2021-11-21;2021;La Estrella;Emilia;Garrido;Femenino;Variado
2021-11-21;2021;San Antonio de Prado;Octavio;Bárcena;Masculino;Cupcakes
2021-11-21;2021;Medellin;Leocadio;Garcia;Masculino;Sánduche
2021-11-21;2021;Medellin;Carmela;Roca;Femenino;V gomas
2021-11-21;2021;La Estrella;Edelmiro;Bayo;Masculino;Completo
2021-11-21;2021;Medellin;Manuelita;Berrocal;Femenino;Fuerte
2021-11-21;2021;Medellin;María Fernanda;Ochoa;Femenino;Variado
2021-11-21;2021;La Estrella;Verónica;Paniagua;Femenino;Virtuosa
2021-11-21;2021;Envigado;Elisabet;Casanovas;Femenino;Completo
2021-11-21;2021;Medellin;Sandra;Giner;Femenino;Variado
2021-11-21;2021;La Estrella;Nazaret;Calderon;Masculino;Variado
2021-11-21;2021;La Estrella;Visitación;Alsina;Femenino;Bizcopizza
2021-11-21;2021;Medellin;Tecla;Benavides;Femenino;Variado
2021-11-21;2021;Sabaneta;Nazaret;Camino;Femenino;Sánduche
2021-11-21;2021;Copacabana;Claudia;Galan;Femenino;Completo
2021-11-21;2021;Caldas;Encarnación;Bernat;Femenino;Sánduche
2021-11-21;2021;Copacabana;Aarón;Ávila;Masculino;Virtuosa
2021-11-21;2021;Itagui;Nidia;Higueras;Femenino;Variado
2021-11-21;2021;Medellin;Amada;Julián;Femenino;Sánduche
2021-11-21;2021;Caldas;Plinio;Torrent;Masculino;Mini gomas
2021-11-21;2021;San Antonio de Prado;Marino;Iglesias;Masculino;Variado
2021-11-21;2021;Itagui;Cecilia;Tomas;Femenino;Bizcopizza
2021-11-21;2021;Itagui;Alma;Guardiola;Femenino;Bizcopizza
2021-11-21;2021;Bello;Melchor;Hurtado;Masculino;Completo
2021-11-21;2021;Bello;José;Rosa;Masculino;Tradicional
2021-11-21;2021;Medellin;Paca;Alfaro;Femenino;Kit de emergencia
2021-11-21;2021;La Estrella;Estela;Perez;Femenino;Variado
2021-11-21;2021;San Antonio de Prado;Daniela;Murillo;Femenino;Liviano
2021-11-21;2021;Caldas;Olalla;Exposito;Femenino;Tradicional
2021-11-21;2021;Sabaneta;Olimpia;Salom;Femenino;Super Box
2021-11-21;2021;Medellin;Aroa;Mármol;Femenino;Sánduche
2021-11-21;2021;Copacabana;Obdulia;Sanz;Femenino;Variado
2021-11-21;2021;Bello;Nieves;Ródenas;Femenino;Bizcopizza
2021-11-21;2021;Medellin;Teresa;Duran;Femenino;Variado
2021-11-21;2021;Sabaneta;Jesús;Conde;Masculino;Sánduche
2021-11-21;2021;Envigado;Camila;Barriga;Femenino;Mini gomas
2021-11-21;2021;Caldas;Lina;Vives;Femenino;Completo
2021-11-21;2021;Envigado;Ester;Andreu;Femenino;Completo
2021-11-21;2021;Sabaneta;Anunciación;Coronado;Femenino;Tradicional
2021-11-21;2021;Sabaneta;Imelda;Tudela;Femenino;Mecatera
2021-11-21;2021;Medellin;Xiomara;Fábregas;Femenino;Bandeja fresas
2021-11-21;2021;Itagui;Gonzalo;Mas;Masculino;Bizcopizza
2021-11-21;2021;Itagui;Diana;Tomé;Femenino;Sánduche
2021-11-21;2021;Bello;Amílcar;Ibarra;Masculino;Mini gomas
2021-11-21;2021;Medellin;Poncio;Juliá;Masculino;Virtuosa
2021-11-21;2021;Itagui;Azeneth;Aragonés;Femenino;Premium
2021-11-21;2021;Medellin;Hortensia;Hernandez;Femenino;Tradicional
2021-11-21;2021;Medellin;Pía;Ayala;Femenino;Bizcopizza
2021-11-21;2021;Bello;Norberto;Samper;Masculino;Bizcopizza
2021-11-21;2021;Envigado;Juan Manuel;Escamilla;Masculino;Completo
2021-11-21;2021;Caldas;Vito;Villanueva;Masculino;Cupcakes
2021-11-21;2021;Medellin;Zaira;Bárcena;Femenino;Variado
2021-11-21;2021;Bello;Belen;Comas;Femenino;Mini gomas
2021-11-21;2021;Sabaneta;Paca;Segura;Femenino;Variado
2021-11-21;2021;Itagui;Fátima;Durán;Femenino;Bizcopizza
2021-11-21;2021;Envigado;Amanda;Palau;Femenino;V fresas
2021-11-21;2021;Bello;Loida;Merino;Femenino;Mecatera
2021-11-21;2021;Medellin;Leocadia;Ferrando;Femenino;Premium
2021-11-21;2021;Medellin;Yaiza;Peñas;Femenino;Waffle
2021-11-21;2021;Itagui;Feliciana;Benito;Femenino;Sánduche
2021-11-21;2021;Sabaneta;Severino;Olivera;Masculino;Completo
2021-11-21;2021;Bello;Maristela;Cervantes;Femenino;Sánduche
2021-11-21;2021;Envigado;María Ángeles;Pazos;Femenino;Premium
2021-11-21;2021;Bello;Andrea;Bolaños;Femenino;Completo
2021-11-21;2021;Medellin;Nuria;Lago;Femenino;Variado
2021-11-21;2021;Sabaneta;Josué;Ángel;Masculino;Fuerte
2021-11-21;2021;San Antonio de Prado;Carina;Vergara;Femenino;Cupcakes
2021-11-21;2021;Medellin;Aureliano;Palomo;Masculino;Super Box
2021-11-21;2021;Envigado;Carmina;Montalbán;Femenino;Cupcakes
2021-11-21;2021;Copacabana;Anna;Cañete;Femenino;Variado
2021-11-21;2021;Bello;Ramona;Acedo;Femenino;Bizcopizza
2021-11-21;2021;Envigado;María;Beltran;Femenino;Virtuosa
2021-11-21;2021;Bello;Reina;Castilla;Femenino;Completo
2021-11-21;2021;Bello;Anselmo;Becerra;Masculino;Choco box
2021-11-21;2021;Bello;Fernanda;Coca;Femenino;Bizcopizza
2021-11-21;2021;Bello;Etelvina;Arana;Femenino;Variado
2021-11-21;2021;Caldas;Haydée;Fabregat;Femenino;Variado
2021-11-21;2021;Bello;Virginia;Galvez;Femenino;Cupcakes
2021-11-21;2021;Itagui;Tomasa;Iglesia;Femenino;Sánduche
2021-11-21;2021;San Antonio de Prado;Zaida;Cerdán;Femenino;Completo
2021-11-21;2021;La Estrella;Encarnacion;Tolosa;Femenino;Sánduche
2021-11-21;2021;Bello;Iris;Tomas;Femenino;Fuerte
2021-11-21;2021;La Estrella;Leocadio;Soto;Masculino;Bandeja fresas
2021-11-21;2021;Medellin;Esther;Vidal;Femenino;Waffle
2021-11-21;2021;Medellin;Carlito;Arroyo;Masculino;Fuerte
2021-11-21;2021;Medellin;Adelaida;Vega;Femenino;Bizcopizza
2021-11-21;2021;Copacabana;Jose Ignacio;Acosta;Masculino;Kit de emergencia
2021-11-21;2021;Copacabana;Hector;Murcia;Masculino;Fuerte
2021-11-21;2021;Medellin;Fulgencio;Esteve;Masculino;Sánduche
2021-11-21;2021;La Estrella;Feliciano;Mascaró;Masculino;Completo
2021-11-21;2021;San Antonio de Prado;Dominga;Díaz;Femenino;Waffle
2021-11-21;2021;Bello;Rosalinda;Rueda;Femenino;Bizcopizza
2021-11-21;2021;San Antonio de Prado;Gracia;Cases;Femenino;Waffle
2021-11-21;2021;Medellin;Áurea;Menendez;Femenino;Choco box
2021-11-21;2021;Medellin;Yago;Valderrama;Masculino;Waffle
2021-11-21;2021;Envigado;Narcisa;Romero;Femenino;Sánduche
2021-11-21;2021;Sabaneta;Moreno;Artigas;Masculino;Completo
2021-11-21;2021;Copacabana;Pepita;Aller;Femenino;Sánduche
2021-11-21;2021;Itagui;Félix;Álamo;Masculino;Sánduche
2021-11-21;2021;Itagui;Marisela;Quintana;Femenino;Bizcopizza
2021-11-21;2021;Sabaneta;Plinio;Catalán;Masculino;Waffle
2021-11-21;2021;Itagui;Angélica;Carbonell;Femenino;Completo
2021-11-21;2021;Medellin;Emma;Roselló;Femenino;Liviano
